label,text,trainable_data
1,"['combat', 'climate', 'change', '.', 'every', 'dollar', 'you', 'spend', 'is', 'a', 'vote', 'for', 'either', 'clean', 'energy', 'or', 'for', 'a', 'polluting', 'alternative', '.', 'pledge', 'to', 'purchase', 'only', 'zero', 'carbon', 'capital', 'goods', 'in', 'order', 'to', 'drive', 'demand', 'and', 'scale', '.', 'electric', 'vehicles', ',', 'heat', 'pumps', ',', 'electric', 'water', 'heaters', ',', 'electric', 'stoves', ',', 'electric', 'garden', 'tools', 'are', 'excellent', 'replacements', 'for', 'their', 'polluting', 'predecessors', '.']",combat climate change every dollar spend vote either clean energy polluting alternative pledge purchase zero carbon capital good order drive demand scale electric vehicle heat pump electric water heater electric stove electric garden tool excellent replacement polluting predecessor
0,"['if', 'the', 'consumers', 'show', 'that', 'we', 'want', 'change', ',', 'companies', 'and', 'businesses', 'will', 'listen', '.', 'without', 'change', ',', 'nothing', 'will', 'happen', '.']",consumer show want change company business listen without change nothing happen
0,"['in', 'the', 'places', 'where', 'electricity', 'is', 'still', 'generated', 'by', 'coal', ',', 'electric', 'appliances', 'and', 'vehicles', 'are', 'actually', 'dirtier', 'than', 'ones', 'that', 'use', 'other', 'fossil', 'fuels', 'such', 'as', 'natural', 'gas', '.']",place electricity still generate coal electric appliance vehicle actually dirty one use fossil fuel natural gas
0,"['there', 'are', 'no', 'zero', 'carbon', 'goods', '.']",zero carbon good
1,"['we', 'have', 'years', 'of', 'data', 'and', 'proposals', 'from', 'researchers', 'across', 'canada', ',', 'and', 'most', 'prominently', ',', 'the', 'way', 'forward', ':', 'a', 'practical', 'approach', 'to', 'reducing', 'canada', '’', 's', 'greenhouse', 'gas', 'emissions', ',', 'authored', 'by', 'canada', ""'s"", 'top', 'energy', 'researchers', 'and', 'policymakers', 'and', 'distributed', 'through', 'the', 'canadian', 'government', 'initiated', 'ecofiscal', 'commission', '.', 'ways', 'to', 'make', 'us', 'more', 'efficient', ',', 'use', 'less', 'fossil', 'fuels', ',', 'increase', 'renewable', 'energy', ',', 'integrate', 'energy', 'sources', ',', 'build', 'energy', 'infrastructure', ',', 'costing', 'and', 'financing', 'the', 'renewable', 'energy', 'transition', ',', 'and', 'more', '.', 'we', 'should', 'be', 'implementing', 'what', 'the', 'best', 'minds', 'in', 'canada', 'have', 'been', 'working', 'on', 'as', 'their', 'life', ""'s"", 'work', '.']",year data proposal researcher across canada prominently way forward practical approach reduce canada greenhouse gas emission author canada top energy researcher policymakers distribute canadian government initiate ecofiscal commission way make u efficient use less fossil fuel increase renewable energy integrate energy source build energy infrastructure cost finance renewable energy transition implement best mind canada work life work
0,"['it', ""'s"", 'unfortunate', 'that', 'the', 'research', 'is', 'commonly', 'ahead', 'of', 'what', 'the', 'politicians', 'are', 'willing', 'to', 'do', '.']",unfortunate research commonly ahead politician willing
0,"['for', 'reference', ',', 'the', 'recommendations', 'outlined', 'in', 'the', 'mentioned', 'report', 'are', ':', '1.', 'all', 'canadian', 'provinces', 'should', 'put', 'a', 'price', 'on', 'carbon.2', '.', 'plan', 'for', 'policies', 'to', 'ramp', 'up', 'over', 'time.3', '.', 'make', 'coverage', 'as', 'broad', 'as', 'practically', 'possible.4', '.', 'root', 'policies', 'in', 'provincial', 'context', ',', 'with', 'an', 'eye', 'to', 'moving', 'toward', 'national', 'coordination', '.', '(', 'source', ')', 'it', 'looks', 'like', 'canada', 'is', 'going', 'in', 'the', 'right', 'direction', ':', ')']",reference recommendation outline mentioned report canadian province put price plan policy ramp make coverage broad practically root policy provincial context eye move toward national coordination source look like canada go right direction
0,"['thanks', 'for', 'sharing', 'information', 'about', 'the', 'way', 'forward', 'report', '.', 'for', 'others', 'who', 'would', 'like', 'to', 'know', 'more', ',', 'you', 'can', 'find', 'it', 'here', '.', 'we', 'are', 'very', 'interested', 'to', 'know', 'if', 'others', 'have', 'thoughts', 'about', 'the', 'ideas', 'raised', 'in', 'this', 'report', '.', 'keep', 'the', 'ideas', 'coming', '!']",thanks share information way forward report others would like know find interested know others thought idea raise report keep idea come
1,"['community', 'solar', 'programs', 'like', 'grid', 'solar', 'or', 'solarize', 'can', 'help', 'families', 'deploy', 'solar', 'on', 'their', 'rooftops', 'and', 'save', 'money', '.', 'community', 'solar', 'programs', 'can', 'reduce', 'the', 'deployment', 'of', 'solar', 'energy', 'by', 'a', 'substantial', 'amount', '.', 'solar', 'panels', 'are', 'getting', 'cheaper', 'every', 'year', 'and', 'solar', 'energy', 'is', 'now', 'the', 'cheapest', 'source', 'of', 'energy', 'in', 'many', 'countries', '.', 'the', 'objective', 'of', 'these', 'programs', 'will', 'be', 'to', 'offer', 'a', 'solar', 'rooftop', 'at', '$', '1', '/', 'watt', '.', 'a', 'typical', 'family', 'will', 'need', 'a', '5', 'to', '10', 'kw', 'system', ',', 'community', 'solar', 'programs', 'will', 'make', 'it', 'easier', 'for', 'families', 'to', 'obtain', 'competitive', 'financing', 'for', 'the', 'solar', 'programs', '.', 'the', 'community', 'solar', 'programs', 'will', 'reduce', 'the', 'overhead', 'and', 'soft', 'costs', 'of', 'installing', 'solar', '(', 'marketing', ',', 'administration', ',', 'permitting', ')', 'to', 'a', 'minimum', '.', 'community', 'solar', 'can', 'help', 'reach', 'all', 'of', 'the', 'objectives', ':', '-', 'create', 'jobs', 'in', 'the', 'solar', 'sector', 'installation', 'sector', ',', 'deploying', 'solar', 'energy', 'will', 'provide', 'jobs', 'for', 'solar', 'panel', 'installers', ',', 'solar', 'system', 'designers', 'and', 'business', 'managers', '.', 'the', 'supply', 'chain', 'for', 'solar', 'panels', ',', 'inverters', 'and', 'components', 'will', 'also', 'be', 'a', 'good', 'source', 'of', 'good', 'paying', 'jobs', '.', 'canada', 'is', 'home', 'to', 'leading', 'solar', 'panel', 'plants', 'and', 'leading', 'edge', 'inverter', 'makers', '.', 'we', 'need', 'to', 'encourage', 'more', 'entrepreneurs', 'to', 'enter', 'the', 'sector', ',', 'this', 'is', 'the', 'best', 'time', 'to', 'enter', 'the', 'field', '.', '-', 'maintain', 'affordable', 'price', 'for', 'energy', '.', 'solar', 'energy', 'is', 'now', 'the', 'cheapest', 'source', 'of', 'energy', ',', 'electricity', 'from', 'solar', 'energy', 'was', 'offered', 'for', 'a', 'price', 'of', '2.9', 'cents', '/', 'kwh', ',', 'this', 'is', 'lower', 'than', 'natural', 'gas', '.', 'this', 'price', 'was', 'offered', 'in', 'the', 'uae', ',', 'chili', ',', 'and', 'morroco', 'which', 'have', 'better', 'insolation', 'but', 'the', 'sun', 'also', 'shines', 'in', 'canada', '(', 'as', 'seen', 'in', 'the', 'attached', 'image', ')', 'and', 'as', 'panel', 'prices', 'continue', 'to', 'decline', 'we', 'can', 'expect', 'a', 'similar', 'price', 'in', 'canada', '.', 'successful', 'community', 'solar', 'pv', 'projects', 'already', 'exist', 'such', 'as', '(', 'http', ':', '//www.nrcan.gc.ca/energy/funding/current-funding-programs/cef/4967', ')', ',', 'this', 'initiative', 'will', 'encourage', 'more', 'community', 'solar', 'pv', 'projects', 'and', 'help', 'coordinate', 'between', 'them', 'to', 'facilitate', 'group', 'buys', 'and', 'sharing', 'of', 'best', 'practices', '.']",community solar program like grid solar solarize help family deploy solar rooftop save money community solar program reduce deployment solar energy substantial amount solar panel get cheap every year solar energy cheap source energy many country objective program offer solar rooftop watt typical family need kw system community solar program make easy family obtain competitive financing solar program community solar program reduce overhead soft cost instal solar marketing administration permit minimum community solar help reach objective create job solar sector installation sector deploy solar energy provide job solar panel installers solar system designer business manager supply chain solar panel inverter component also good source good pay job canada home lead solar panel plant lead edge inverter maker need encourage entrepreneur enter sector best time enter field maintain affordable price energy solar energy cheap source energy electricity solar energy offer price cent kwh low natural gas price offer uae chili morroco good insolation sun also shin canada see attached image panel price continue decline expect similar price canada successful community solar pv project already exist http initiative encourage community solar pv project help coordinate facilitate group buy sharing best practice
1,"['increase', 'the', 'infrastructure', 'for', 'electric', 'vehicles', ',', 'invest', 'in', 'the', 'electrification', 'of', 'our', 'transportation', 'sector', 'to', 'reduce', 'emissions', 'and', 'build', 'more', 'transit', 'infrastructure', 'for', 'cycling', '.']",increase infrastructure electric vehicle invest electrification transportation sector reduce emission build transit infrastructure cycling
0,"['if', 'you', 'reside', 'someplace', 'or', 'simply', 'are', 'stopped', 'or', 'resting', '.', 'as', 'a', 'canadian', 'you', 'should', 'feel', 'a', 'canadian', 'spirit/vibe', '.']",reside someplace simply stop rest canadian feel canadian
1,"['in', 'today', ""'s"", 'society', ',', 'there', 'are', 'many', 'hurdles', 'to', 'increasing', 'the', 'level', 'of', 'active', 'transportation', 'in', 'our', 'communities', '.', 'as', 'well', 'as', 'helping', 'the', 'transition', 'to', 'a', 'clean', 'energy', 'future', ',', 'active', 'transportation', 'provides', 'health', ',', 'social', ',', 'and', 'economic', 'benefits', 'to', 'a', 'community', '.', 'standards', 'and', 'guidelines', ',', 'infrastructure', ',', 'regulations', ',', 'human', 'resources', ',', 'and', 'legislation', 'are', 'real', 'issues', 'for', 'advancing', 'active', 'transportation', '.']",today society many hurdle increase level active transportation community well help transition clean energy future active transportation provide health social economic benefit community standard guideline infrastructure regulation human resource legislation real issue advance active transportation
1,"['there', 'are', 'so', 'many', 'benefits', 'to', 'improving', 'electricity', 'trade', 'between', 'provinces', 'and', 'territories', '-', 'taking', 'advantage', 'of', 'resources', '(', 'e.g.', ',', 'wind', ',', 'solar', ',', 'large', 'hydro', ')', 'and', 'improving', 'reliability', 'tops', 'among', 'them', '.', 'i', 'know', 'a', 'lot', 'of', 'thought', 'has', 'gone', 'into', 'this', 'topic', 'recently', 'but', 'people', 'need', 'to', 'start', 'building', 'connections', 'today', 'so', 'that', 'we', 'can', 'reap', 'the', 'benefits', 'tomorrow', '(', 'and', 'not', 'ten', 'years', 'from', 'now', ')', '.', 'long', 'term', 'it', 'will', 'be', 'about', 'taking', 'advantage', 'of', 'potential', 'advancements', 'in', 'smart', 'grids', '(', 'energy', 'storage', ',', 'etc', '.', ')', '.']",many benefit improve electricity trade province territory take advantage resource wind solar large hydro improve reliability top among know lot thought go topic recently people need start building connection today reap benefit tomorrow ten year long term take advantage potential advancement smart grid energy storage etc
1,"['motivate', 'people', 'through', 'the', 'use', 'of', 'incentives', 'and', 'understanding', 'the', 'benefits', 'and', 'value', 'of', 'their', 'actions', 'vs.', 'the', 'current', 'method', 'of', 'providing', 'disincentive', 'through', 'additional', '``', 'sin', ""''"", 'taxation', '.']",motivate people use incentive understand benefit value action current method provide disincentive additional sin taxation
0,"['to', 'be', 'canadian', ',', 'is', 'to', 'be', 'strong']",canadian strong
1,"['we', 'need', 'radical', ',', 'transformative', 'breakthroughs', 'to', 'ensure', 'we', 'remain', 'a', 'global', 'energy', 'powerhouse', 'while', 'tackling', 'our', 'climate', 'change', 'obligations', '.', 'how', 'do', 'we', 'incentivise', 'radical', ',', 'transformative', 'ideas', '?', 'what', 'about', 'the', 'nrg', 'cosia', 'carbon', 'x-prize', 'as', 'an', 'example', 'of', 'a', 'policy', 'instrument', 'to', 'encourage', 'innovation', '?', 'http', ':', '//carbon.xprize.org/', 'or', 'carbon', 'x-prize']",need radical transformative breakthrough ensure remain global energy powerhouse tackle climate change obligation incentivise radical transformative idea nrg cosia carbon example policy instrument encourage innovation http carbon
0,"['i', 'agree', 'with', 'this', 'approach', ',', 'but', 'i', 'think', 'there', 'are', 'some', 'benefits', 'in', 'putting', 'in', 'place', 'guidelines', '(', 'i', 'shy', 'away', 'from', 'restrictions', 'because', 'i', 'think', 'we', 'want', 'to', 'focus', 'the', 'efforts', 'on', 'feasible/usable/plausible', 'solutions', ',', 'rather', 'than', 'allowing', 'ideas', 'that', 'wo', ""n't"", 'get', 'traction', 'or', 'be', 'used', 'due', 'to', 'ease', 'of', 'use', 'or', 'cost', 'barriers', ')', '.', 'great', 'idea', '!']",agree approach think benefit put place guideline shy away restriction think want focus effort solution rather allow idea wo get traction use due ease use cost barrier great idea
1,"['the', 'food', 'sector', 'is', 'a', 'major', 'user', 'of', 'energy', 'and', 'is', 'very', 'reliant', 'on', 'fossil', 'fuels', 'to', 'grow', ',', 'process', ',', 'and', 'transport', 'food', 'products', 'to', 'consumers', '.', 'investing', 'in', 'innovative', 'projects', 'to', 'increase', 'the', 'use', 'of', 'renewable', 'energy', 'and', 'improve', 'energy', 'efficiency', 'in', 'the', 'food', 'system', ',', 'including', 'agricultural', 'production', 'and', 'transportation', ',', 'could', 'make', 'a', 'significant', 'impact', 'for', 'canada', '’', 's', 'future', '.', 'supporting', 'projects', 'that', 'increase', 'access', 'and', 'markets', 'for', 'local', 'food', 'would', 'also', 'help', 'to', 'create', 'jobs', 'and', 'decrease', 'canada', '’', 's', 'carbon', 'footprint', '.']",food sector major user energy reliant fossil fuel grow process transport food product consumer invest innovative project increase use renewable energy improve energy efficiency food system include agricultural production transportation could make significant impact canada future support project increase access market local food would also help create job decrease canada carbon footprint
